no,feature,idf
836,cek-app-me-beli,6.250526702711688
837,cek-app-me-extra,6.250526702711688
838,cek-app-me-mytsel,6.250526702711688
839,cek-app-me-paket,6.250526702711688
840,cek-app-me-tsel,6.250526702711688
841,cek-app-mytsel,6.250526702711688
842,cek-app-mytsel-beli,6.250526702711688
843,cek-app-mytsel-extra,6.250526702711688
844,cek-app-mytsel-paket,6.250526702711688
845,cek-app-mytsel-tsel,6.250526702711688
846,cek-app-paket,6.250526702711688
847,cek-app-paket-beli,6.250526702711688
848,cek-app-paket-extra,6.250526702711688
849,cek-app-paket-tsel,6.250526702711688
850,cek-app-tsel,6.250526702711688
851,cek-beli,4.951243718581427
852,cek-beli-app-me-tsel,6.250526702711688
853,cek-beli-dg,6.250526702711688
854,cek-beli-extra,5.845061594603524
855,cek-beli-extra-app-me,6.250526702711688
856,cek-beli-extra-app-me-tsel,6.250526702711688
857,cek-beli-extra-app-tsel,6.250526702711688
858,cek-beli-extra-flash,6.09637602288443
859,cek-beli-extra-lte,6.250526702711688
860,cek-beli-extra-me-flash,6.09637602288443
861,cek-beli-extra-me-tsel,5.845061594603524
862,cek-beli-extra-me-tsel-flash,6.09637602288443
863,cek-beli-extra-rb-me,6.250526702711688
864,cek-beli-extra-rb-me-tsel,6.250526702711688
865,cek-beli-extra-rb-tsel,6.250526702711688
866,cek-beli-extra-tsel-flash,6.09637602288443
867,cek-beli-flash,5.739701078945697
868,cek-beli-http-me-tsel,5.739701078945697
869,cek-beli-jajanonline,5.962844630259907
870,cek-beli-jajanonline-http-me,5.962844630259907
871,cek-beli-jajanonline-http-me-tsel,5.962844630259907
872,cek-beli-jajanonline-http-tsel,5.962844630259907
873,cek-beli-jajanonline-me-tsel,5.962844630259907
874,cek-beli-jajanonline-pulsa-http,5.962844630259907
875,cek-beli-jajanonline-pulsa-http-tsel,5.962844630259907
876,cek-beli-jajanonline-pulsa-me,5.962844630259907
877,cek-beli-jajanonline-pulsa-me-http,5.962844630259907
878,cek-beli-jajanonline-pulsa-me-http-tsel,5.962844630259907
879,cek-beli-jajanonline-pulsa-me-tsel,5.962844630259907
880,cek-beli-jajanonline-pulsa-tsel,5.962844630259907
881,cek-beli-kuota,6.09637602288443
882,cek-beli-lte,6.250526702711688
883,cek-beli-me-tsel-flash,5.739701078945697
884,cek-beli-mytelkomsel,6.250526702711688
885,cek-beli-mytelkomsel-me-tsel,6.250526702711688
886,cek-beli-pulsa-http-tsel,5.962844630259907
887,cek-beli-pulsa-me-http,5.962844630259907
888,cek-beli-pulsa-me-http-tsel,5.962844630259907
889,cek-beli-pulsa-me-tsel,5.557379522151743
890,cek-beli-rb-me-tsel,5.962844630259907
891,cek-beli-rb-rp-me,6.250526702711688
892,cek-beli-rb-rp-me-tsel,6.250526702711688
893,cek-beli-rb-rp-tsel,6.250526702711688
894,cek-beli-rp-me-tsel,6.250526702711688
895,cek-beli-tsel,5.046553898385752
896,cek-beli-tsel-dg,6.250526702711688
897,cek-beli-tsel-flash,5.739701078945697
898,cek-beli-tsel-kuota,6.09637602288443
899,cek-beli-tsel-lte,6.250526702711688
900,cek-buru,6.250526702711688
901,cek-care,5.097847192773303
902,cek-care-dptkan,5.739701078945697
903,cek-care-dptkan-pin,5.739701078945697
904,cek-care-dptkan-tri,5.739701078945697
905,cek-care-menang,5.6443908991413725
906,cek-care-menang-pin,5.6443908991413725
907,cek-care-menang-tri,5.739701078945697
908,cek-care-no,5.477336814478207
909,cek-care-no-pin,5.477336814478207
910,cek-care-no-tri,5.477336814478207
911,cek-care-pin,5.097847192773303
912,cek-care-tri,5.209072827883527
913,cek-care-tri-pin,5.209072827883527
914,cek-detail,6.250526702711688
915,cek-detail-me,6.250526702711688
916,cek-detail-me-tsel,6.250526702711688
917,cek-detail-paket,6.250526702711688
918,cek-detail-paket-me,6.250526702711688
919,cek-detail-paket-tsel,6.250526702711688
920,cek-detail-tsel,6.250526702711688
921,cek-dg,6.250526702711688
922,cek-domainwebsite,4.2356236821694235
923,cek-domainwebsite-care,5.097847192773303
924,cek-domainwebsite-care-dptkan,5.739701078945697
925,cek-domainwebsite-care-hadiah,5.209072827883527
926,cek-domainwebsite-care-menang,5.6443908991413725
927,cek-domainwebsite-care-no,5.477336814478207
928,cek-domainwebsite-care-pin,5.097847192773303
929,cek-domainwebsite-care-tri,5.209072827883527
930,cek-domainwebsite-dptkan,5.477336814478207
931,cek-domainwebsite-dptkan-pin,5.477336814478207
932,cek-domainwebsite-dptkan-tri,5.739701078945697
933,cek-domainwebsite-dri,5.962844630259907
934,cek-domainwebsite-hadiah,4.641088790277587
935,cek-domainwebsite-hadiah-dptkan,5.557379522151743
936,cek-domainwebsite-hadiah-menang,5.3342359708375335
937,cek-domainwebsite-hadiah-no,5.151914414043579
938,cek-domainwebsite-hadiah-pin,4.746449305935414
939,cek-domainwebsite-hadiah-tri,5.151914414043579
940,cek-domainwebsite-hadiah-tunai,5.6443908991413725
941,cek-domainwebsite-hub,5.962844630259907
942,cek-domainwebsite-indonesia,5.962844630259907
943,cek-domainwebsite-indonesia-pin,5.962844630259907
944,cek-domainwebsite-info-pilih,5.845061594603524
945,cek-domainwebsite-jt,4.823410347071542
946,cek-domainwebsite-jt-hadiah,5.477336814478207
947,cek-domainwebsite-jt-kode,5.845061594603524
948,cek-domainwebsite-jt-kunjung,5.739701078945697
949,cek-domainwebsite-jt-menang,5.739701078945697
950,cek-domainwebsite-jt-no,5.845061594603524
951,cek-domainwebsite-jt-pilih,5.6443908991413725
952,cek-domainwebsite-jt-pin,5.151914414043579
953,cek-domainwebsite-jt-tri,5.962844630259907
954,cek-domainwebsite-jt-tunai,5.3342359708375335
955,cek-domainwebsite-juta,5.6443908991413725
956,cek-domainwebsite-juta-care,5.845061594603524
957,cek-domainwebsite-juta-hadiah,5.739701078945697
958,cek-domainwebsite-juta-info,5.739701078945697
959,cek-domainwebsite-juta-no,5.845061594603524
960,cek-domainwebsite-juta-pin,5.739701078945697
961,cek-domainwebsite-juta-tri,5.739701078945697
962,cek-domainwebsite-klik,4.864232341591798
963,cek-domainwebsite-klik-care,5.845061594603524
964,cek-domainwebsite-klik-hadiah,5.403228842324484
965,cek-domainwebsite-klik-jt,5.3342359708375335
966,cek-domainwebsite-klik-kode,5.962844630259907
967,cek-domainwebsite-klik-menang,5.557379522151743
968,cek-domainwebsite-klik-no,5.739701078945697
969,cek-domainwebsite-klik-pilih,5.845061594603524
970,cek-domainwebsite-klik-pin,5.209072827883527
971,cek-domainwebsite-klik-resmi,5.962844630259907
972,cek-domainwebsite-klik-tri,5.6443908991413725
973,cek-domainwebsite-klik-tunai,5.962844630259907
974,cek-domainwebsite-klik-yth,5.962844630259907
975,cek-domainwebsite-kode,5.6443908991413725
976,cek-domainwebsite-kunjung,5.739701078945697
977,cek-domainwebsite-kunjung-pin,5.845061594603524
978,cek-domainwebsite-kunjung-tunai,5.962844630259907
979,cek-domainwebsite-menang,5.097847192773303
980,cek-domainwebsite-menang-no,5.6443908991413725
981,cek-domainwebsite-menang-pilih,5.962844630259907
982,cek-domainwebsite-menang-pin,5.209072827883527
983,cek-domainwebsite-menang-tri,5.477336814478207
984,cek-domainwebsite-no,4.951243718581427
985,cek-domainwebsite-no-pin,4.997763734216321
986,cek-domainwebsite-no-tri,5.209072827883527
987,cek-domainwebsite-no-tunai,5.845061594603524
988,cek-domainwebsite-nomorponselstring,5.739701078945697
989,cek-domainwebsite-nomorponselstring-pin,5.962844630259907
990,cek-domainwebsite-pesan,5.477336814478207
991,cek-domainwebsite-pesan-care,5.845061594603524
992,cek-domainwebsite-pesan-dptkan,5.962844630259907
993,cek-domainwebsite-pesan-hadiah,5.477336814478207
994,cek-domainwebsite-pesan-no,5.962844630259907
995,cek-domainwebsite-pesan-pin,5.477336814478207
996,cek-domainwebsite-pesan-resmi,5.477336814478207
997,cek-domainwebsite-pesan-rp,5.845061594603524
998,cek-domainwebsite-pesan-selamat,5.845061594603524
999,cek-domainwebsite-pesan-tri,5.739701078945697
1000,cek-domainwebsite-pilih,5.557379522151743
1001,cek-domainwebsite-pin,4.458767233483633
1002,cek-domainwebsite-pin-pilih,5.962844630259907
1003,cek-domainwebsite-pin-tunai,5.3342359708375335
1004,cek-domainwebsite-pt,5.477336814478207
1005,cek-domainwebsite-pt-hadiah,5.962844630259907
1006,cek-domainwebsite-pt-pin,5.557379522151743
1007,cek-domainwebsite-resmi,5.209072827883527
1008,cek-domainwebsite-resmi-care,5.6443908991413725
1009,cek-domainwebsite-resmi-dptkan,5.739701078945697
1010,cek-domainwebsite-resmi-hadiah,5.209072827883527
1011,cek-domainwebsite-resmi-no,5.6443908991413725
1012,cek-domainwebsite-resmi-pin,5.209072827883527
1013,cek-domainwebsite-resmi-selamat,5.739701078945697
1014,cek-domainwebsite-resmi-simcard,5.962844630259907
1015,cek-domainwebsite-resmi-tri,5.557379522151743
1016,cek-domainwebsite-rp,4.7841896339182615
1017,cek-domainwebsite-rp-care,5.557379522151743
1018,cek-domainwebsite-rp-dptkan,5.845061594603524
1019,cek-domainwebsite-rp-hadiah,5.269697449699962
1020,cek-domainwebsite-rp-jt,5.151914414043579
1021,cek-domainwebsite-rp-juta,5.845061594603524
1022,cek-domainwebsite-rp-kunjung,5.845061594603524
1023,cek-domainwebsite-rp-menang,5.962844630259907
1024,cek-domainwebsite-rp-no,5.403228842324484
1025,cek-domainwebsite-rp-pin,4.997763734216321
1026,cek-domainwebsite-rp-resmi,5.845061594603524
1027,cek-domainwebsite-rp-resmi-care,5.962844630259907
1028,cek-domainwebsite-rp-selamat,5.477336814478207
1029,cek-domainwebsite-rp-simcard,5.845061594603524
1030,cek-domainwebsite-rp-tri,5.477336814478207
1031,cek-domainwebsite-rp-tunai,5.403228842324484
1032,cek-domainwebsite-rp-yth,5.962844630259907
1033,cek-domainwebsite-selamat,5.209072827883527
1034,cek-domainwebsite-selamat-care,5.557379522151743
1035,cek-domainwebsite-selamat-dptkan,5.845061594603524
1036,cek-domainwebsite-selamat-hadiah,5.403228842324484
1037,cek-domainwebsite-selamat-jt,5.962844630259907
1038,cek-domainwebsite-selamat-no,5.845061594603524
1039,cek-domainwebsite-selamat-pin,5.3342359708375335
1040,cek-domainwebsite-selamat-tunai,5.962844630259907
1041,cek-domainwebsite-simcard,5.6443908991413725
1042,cek-domainwebsite-simcard-care,5.962844630259907
1043,cek-domainwebsite-simcard-hadiah,5.962844630259907
1044,cek-domainwebsite-simcard-no,5.962844630259907
1045,cek-domainwebsite-simcard-pin,5.6443908991413725
1046,cek-domainwebsite-simcard-selamat,5.962844630259907
1047,cek-domainwebsite-simcard-tri,5.845061594603524
1048,cek-domainwebsite-tri,4.997763734216321
1049,cek-domainwebsite-tri-pin,4.997763734216321
1050,cek-domainwebsite-tri-tunai,5.962844630259907
1051,cek-domainwebsite-tunai,5.269697449699962
1052,cek-domainwebsite-undi,5.962844630259907
1053,cek-domainwebsite-undi-hadiah,5.962844630259907
1054,cek-domainwebsite-yth,5.845061594603524
1055,cek-dpt,5.962844630259907
1056,cek-dptkan,5.403228842324484
1057,cek-dptkan-pin,5.477336814478207
1058,cek-dptkan-tri,5.739701078945697
1059,cek-dri,5.962844630259907
1060,cek-extra,5.845061594603524
1061,cek-extra-app-me-tsel,6.250526702711688
1062,cek-extra-app-tsel,6.250526702711688
1063,cek-extra-beli-tsel,5.845061594603524
1064,cek-extra-flash,6.09637602288443
1065,cek-extra-lte,6.250526702711688
1066,cek-extra-me-tsel,5.845061594603524
1067,cek-extra-me-tsel-flash,6.09637602288443
1068,cek-extra-mytsel-tsel,6.09637602288443
1069,cek-extra-paket-tsel,6.09637602288443
1070,cek-extra-rb-me-tsel,6.250526702711688
1071,cek-extra-tsel,5.845061594603524
1072,cek-extra-tsel-flash,6.09637602288443
1073,cek-extra-tsel-lte,6.250526702711688
1074,cek-fl,5.962844630259907
1075,cek-flash,5.403228842324484
1076,cek-fl-flash,6.250526702711688
1077,cek-fl-lokasi,6.250526702711688
1078,cek-fl-tsel,5.962844630259907
1079,cek-fl-tsel-flash,6.250526702711688
1080,cek-fl-tsel-lokasi,6.250526702711688
1081,cek-games,6.250526702711688
1082,cek-games-http,6.250526702711688
1083,cek-games-http-me,6.250526702711688
1084,cek-games-http-me-tsel,6.250526702711688
1085,cek-games-http-tsel,6.250526702711688
1086,cek-games-jajanonline,6.250526702711688
1087,cek-games-jajanonline-http-me,6.250526702711688
1088,cek-games-jajanonline-http-me-tsel,6.250526702711688
1089,cek-games-jajanonline-http-tsel,6.250526702711688
1090,cek-games-jajanonline-me-tsel,6.250526702711688
1091,cek-games-me,6.250526702711688
1092,cek-games-me-jajanonline,6.250526702711688
1093,cek-games-me-tsel,6.250526702711688
1094,cek-games-tsel,6.250526702711688
1095,cek-gb,5.6443908991413725
1096,cek-gb-beli,6.09637602288443
1097,cek-gb-beli-extra,6.09637602288443
1098,cek-gb-beli-flash,6.09637602288443
1099,cek-gb-beli-lte,6.250526702711688
1100,cek-gb-beli-tsel,6.09637602288443
1101,cek-gb-extra,6.09637602288443
1102,cek-gb-extra-flash,6.09637602288443
1103,cek-gb-extra-lte,6.250526702711688
1104,cek-gb-extra-tsel,6.09637602288443
1105,cek-gb-flash,5.962844630259907
1106,cek-gb-kuota,5.845061594603524
1107,cek-gb-kuota-flash,6.250526702711688
1108,cek-gb-lte,6.250526702711688
1109,cek-gb-lte-flash,6.250526702711688
1110,cek-gb-me,5.962844630259907
1111,cek-gb-me-beli,6.09637602288443
1112,cek-gb-me-extra,6.09637602288443
1113,cek-gb-me-flash,5.962844630259907
1114,cek-gb-me-kuota,6.250526702711688
1115,cek-gb-me-lte,6.250526702711688
1116,cek-gb-me-paket,6.250526702711688
1117,cek-gb-me-tsel,5.962844630259907
1118,cek-gb-paket,6.09637602288443
1119,cek-gb-paket-flash,6.250526702711688
1120,cek-gb-paket-kuota,6.250526702711688
1121,cek-gb-paket-tsel,6.250526702711688
1122,cek-gb-rp,6.09637602288443
1123,cek-gb-tsel,5.962844630259907
1124,cek-gb-tsel-flash,5.962844630259907
1125,cek-gb-tsel-kuota,6.250526702711688
1126,cek-gb-tsel-lte,6.250526702711688
1127,cek-gb-ussdphonenumber,6.09637602288443
1128,cek-gb-ussdphonenumber-kuota,6.250526702711688
1129,cek-gb-ussdphonenumber-rp,6.250526702711688
1130,cek-hadiah,4.576550269140016
1131,cek-hadiah-care,5.209072827883527
1132,cek-hadiah-care-dptkan,5.739701078945697
1133,cek-hadiah-care-menang,5.845061594603524
1134,cek-hadiah-care-no,5.6443908991413725
1135,cek-hadiah-care-pin,5.209072827883527
1136,cek-hadiah-care-tri,5.3342359708375335
1137,cek-hadiah-dptkan,5.557379522151743
1138,cek-hadiah-dptkan-pin,5.557379522151743
1139,cek-hadiah-dptkan-tri,5.739701078945697
1140,cek-hadiah-info-tunai,5.845061594603524
1141,cek-hadiah-jt,5.403228842324484
1142,cek-hadiah-jt-pin,5.557379522151743
1143,cek-hadiah-jt-tunai,5.739701078945697
1144,cek-hadiah-juta,5.739701078945697
1145,cek-hadiah-juta-care,5.962844630259907
1146,cek-hadiah-juta-info,5.845061594603524
1147,cek-hadiah-juta-no,5.962844630259907
1148,cek-hadiah-juta-pin,5.845061594603524
1149,cek-hadiah-juta-tri,5.845061594603524
1150,cek-hadiah-klik,5.3342359708375335
1151,cek-hadiah-klik-care,5.962844630259907
1152,cek-hadiah-klik-menang,5.845061594603524
1153,cek-hadiah-klik-no,5.962844630259907
1154,cek-hadiah-klik-pin,5.477336814478207
1155,cek-hadiah-klik-resmi,5.962844630259907
1156,cek-hadiah-klik-tri,5.845061594603524
1157,cek-hadiah-menang,5.3342359708375335
1158,cek-hadiah-menang-no,5.962844630259907
1159,cek-hadiah-menang-pin,5.403228842324484
1160,cek-hadiah-menang-tri,5.6443908991413725
1161,cek-hadiah-no,5.097847192773303
1162,cek-hadiah-no-pin,5.151914414043579
1163,cek-hadiah-no-tri,5.403228842324484
1164,cek-hadiah-pesan,5.477336814478207
1165,cek-hadiah-pesan-care,5.845061594603524
1166,cek-hadiah-pesan-dptkan,5.962844630259907
1167,cek-hadiah-pesan-no,5.962844630259907
1168,cek-hadiah-pesan-pin,5.477336814478207
1169,cek-hadiah-pesan-resmi,5.477336814478207
1170,cek-hadiah-pesan-rp,5.845061594603524
1171,cek-hadiah-pesan-selamat,5.845061594603524
1172,cek-hadiah-pesan-tri,5.739701078945697
1173,cek-hadiah-pin,4.710081661764539
1174,cek-hadiah-pin-tunai,5.739701078945697
1175,cek-hadiah-pt,5.962844630259907
1176,cek-hadiah-pt-pin,5.962844630259907
1177,cek-hadiah-resmi,5.209072827883527
1178,cek-hadiah-resmi-care,5.6443908991413725
1179,cek-hadiah-resmi-dptkan,5.739701078945697
1180,cek-hadiah-resmi-no,5.6443908991413725
1181,cek-hadiah-resmi-pin,5.209072827883527
1182,cek-hadiah-resmi-selamat,5.739701078945697
1183,cek-hadiah-resmi-simcard,5.962844630259907
1184,cek-hadiah-resmi-tri,5.557379522151743
1185,cek-hadiah-rp,5.209072827883527
1186,cek-hadiah-rp-care,5.6443908991413725
1187,cek-hadiah-rp-dptkan,5.962844630259907
1188,cek-hadiah-rp-jt,5.739701078945697
1189,cek-hadiah-rp-juta,5.962844630259907
1190,cek-hadiah-rp-no,5.557379522151743
1191,cek-hadiah-rp-pin,5.3342359708375335
1192,cek-hadiah-rp-resmi,5.845061594603524
1193,cek-hadiah-rp-selamat,5.6443908991413725
1194,cek-hadiah-rp-tri,5.6443908991413725
1195,cek-hadiah-rp-tunai,5.845061594603524
1196,cek-hadiah-selamat,5.403228842324484
1197,cek-hadiah-selamat-care,5.557379522151743
1198,cek-hadiah-selamat-dptkan,5.845061594603524
1199,cek-hadiah-selamat-no,5.845061594603524
1200,cek-hadiah-selamat-pin,5.477336814478207
1201,cek-hadiah-simcard,5.962844630259907
1202,cek-hadiah-simcard-care,5.962844630259907
1203,cek-hadiah-simcard-pin,5.962844630259907
1204,cek-hadiah-simcard-selamat,5.962844630259907
1205,cek-hadiah-simcard-tri,5.962844630259907
1206,cek-hadiah-tri,5.151914414043579
1207,cek-hadiah-tri-pin,5.151914414043579
1208,cek-hadiah-tunai,5.6443908991413725
1209,cek-hadiah-undi,5.962844630259907
1210,cek-hr,5.557379522151743
1211,cek-hr-beli,6.09637602288443
1212,cek-hr-beli-extra,6.250526702711688
1213,cek-hr-beli-flash,6.09637602288443
1214,cek-hr-beli-lte,6.250526702711688
1215,cek-hr-beli-tsel,6.09637602288443
1216,cek-hr-extra,6.250526702711688
1217,cek-hr-extra-flash,6.250526702711688
1218,cek-hr-extra-lte,6.250526702711688
1219,cek-hr-extra-tsel,6.250526702711688
1220,cek-hr-fl,5.962844630259907
1221,cek-hr-flash,5.845061594603524
1222,cek-hr-fl-flash,6.250526702711688
1223,cek-hr-fl-lokasi,6.250526702711688
1224,cek-hr-fl-rb,5.962844630259907
1225,cek-hr-fl-tarif,5.962844630259907
